"","size","size","dist","test","p.value","z","type"
"397",10,10,"Log-normal","lillie.test",0.662708639288966,0.59,"SL"
"398",10,10,"Gamma","pearson.test",0.849467033391825,0.8,"SB"
"399",10,10,"Uniform","sf.test",0.734510414515002,0.59,"SL"
"400",10,10,"t","jarque.test",0.974649489427215,0.96,"SB"
"401",10,10,"Log-normal","shapiro.test",0.923950795447942,0.45,"SU"
"402",10,10,"Gamma","ad.test",0.915263029879618,0.44,"SU"
"403",10,10,"Uniform","energy.test",0.96969696969697,0.43,"SU"
"404",10,10,"t","cvm.test",0.928680473660646,0.43,"SU"
"405",10,10,"Log-normal","lillie.test",0.941499443914643,0.44,"SU"
"406",10,10,"Gamma","pearson.test",0.849467033391825,0.43,"SU"
"407",10,10,"Uniform","sf.test",0.95841437166802,0.47,"SU"
"408",10,10,"t","jarque.test",0.996561682176362,0.93,"SL"
"409",10,10,"Log-normal","shapiro.test",0.590145257411429,0.26,"SL"
"410",10,10,"Gamma","ad.test",0.30839102707682,0.26,"SL"
"411",10,10,"Uniform","energy.test",0.373737373737374,1.12,"SB"
"412",10,10,"t","cvm.test",0.23021974439815,0.26,"SL"
"413",10,10,"Log-normal","lillie.test",0.387824397596221,0.26,"SL"
"414",10,10,"Gamma","pearson.test",0.572406704470879,0.87,"SB"
"415",10,10,"Uniform","sf.test",0.386636751378736,0.26,"SL"
"416",10,10,"t","jarque.test",0.991673673475224,0.8,"SB"
"417",10,10,"Log-normal","shapiro.test",0.999638704459474,0.67,"SL"
"418",10,10,"Gamma","ad.test",0.989384588440159,0.55,"SU"
"419",10,10,"Uniform","energy.test",1,0.46,"SL"
"420",10,10,"t","cvm.test",0.993325137710716,0.53,"SU"
"421",10,10,"Log-normal","lillie.test",0.999742409798895,0.55,"SU"
"422",10,10,"Gamma","pearson.test",0.849467033391825,0.42,"SL"
"423",10,10,"Uniform","sf.test",0.999819305659369,0.57,"SU"
"424",10,10,"t","jarque.test",0.987758662777058,0.89,"SB"
"425",10,10,"Log-normal","shapiro.test",0.941325460549064,0.78,"SB"
"426",10,10,"Gamma","ad.test",0.902474166816394,0.62,"SL"
"427",10,10,"Uniform","energy.test",0.97979797979798,0.63,"SL"
"428",10,10,"t","cvm.test",0.890099334388275,0.62,"SL"
"429",10,10,"Log-normal","lillie.test",0.964644614273734,0.6,"SL"
"430",10,10,"Gamma","pearson.test",0.849467033391825,0.78,"SL"
"431",10,10,"Uniform","sf.test",0.96558102435116,0.6,"SU"
"432",10,10,"t","jarque.test",0.991044185610787,0.88,"SB"
"433",10,10,"Log-normal","shapiro.test",0.908204785575571,0.27,"SU"
"434",10,10,"Gamma","ad.test",0.87099595091072,0.27,"SU"
"435",10,10,"Uniform","energy.test",0.94949494949495,0.26,"SU"
"436",10,10,"t","cvm.test",0.843064148721409,0.28,"SU"
"437",10,10,"Log-normal","lillie.test",0.929590992931097,0.29,"SU"
"438",10,10,"Gamma","pearson.test",0.572406704470879,0.45,"SU"
"439",10,10,"Uniform","sf.test",0.935996166644184,0.26,"SU"
"440",10,10,"t","jarque.test",0.976897191255024,0.5,"SU"
"441",10,10,"Log-normal","shapiro.test",0.89949156451315,0.7,"SB"
"442",10,10,"Gamma","ad.test",0.902533346825905,0.61,"SB"
"443",10,10,"Uniform","energy.test",0.97979797979798,0.46,"SB"
"444",10,10,"t","cvm.test",0.936208170301654,0.6,"SB"
"445",10,10,"Log-normal","lillie.test",0.973229745415064,0.62,"SB"
"446",10,10,"Gamma","pearson.test",0.849467033391825,0.34,"SL"
"447",10,10,"Uniform","sf.test",0.900161942506847,0.62,"SB"
"448",10,10,"t","jarque.test",0.963782473322298,0.98,"SB"
"449",10,10,"Log-normal","shapiro.test",0.99997105097974,0.37,"SB"
"450",10,10,"Gamma","ad.test",0.992192143022444,0.36,"SB"
"451",10,10,"Uniform","energy.test",1,0.35,"SB"
"452",10,10,"t","cvm.test",0.997239744195183,0.36,"SB"
"453",10,10,"Log-normal","lillie.test",1,0.37,"SB"
"454",10,10,"Gamma","pearson.test",0.849467033391825,0.29,"SL"
"455",10,10,"Uniform","sf.test",0.999515498151711,0.36,"SB"
"456",10,10,"t","jarque.test",0.968001489569778,0.95,"SB"
"457",10,10,"Log-normal","shapiro.test",0.900306237754253,0.81,"SB"
"458",10,10,"Gamma","ad.test",0.83842838556913,0.76,"SB"
"459",10,10,"Uniform","energy.test",0.939393939393939,0.73,"SB"
"460",10,10,"t","cvm.test",0.861072601534318,0.76,"SB"
"461",10,10,"Log-normal","lillie.test",0.904566767233897,0.76,"SB"
"462",10,10,"Gamma","pearson.test",0.849467033391825,0.66,"SB"
"463",10,10,"Uniform","sf.test",0.850212840025922,0.77,"SB"
"464",10,10,"t","jarque.test",0.994156402947646,0.99,"SB"
"465",10,10,"Log-normal","shapiro.test",0.813202826919607,0.97,"SB"
"466",10,10,"Gamma","ad.test",0.768306293679831,0.27,"SB"
"467",10,10,"Uniform","energy.test",0.818181818181818,0.27,"SB"
"468",10,10,"t","cvm.test",0.780076492063015,0.27,"SB"
"469",10,10,"Log-normal","lillie.test",0.921575996038717,0.27,"SB"
"470",10,10,"Gamma","pearson.test",0.849467033391825,0.27,"SL"
"471",10,10,"Uniform","sf.test",0.821238551610756,0.27,"SB"
"472",10,10,"t","jarque.test",0.967397898710948,0.94,"SB"
"473",10,10,"Log-normal","shapiro.test",0.99867807982805,0.3,"SU"
"474",10,10,"Gamma","ad.test",0.98203337330102,0.29,"SU"
"475",10,10,"Uniform","energy.test",1,0.27,"SU"
"476",10,10,"t","cvm.test",0.992266646192978,0.3,"SU"
"477",10,10,"Log-normal","lillie.test",0.996881152645488,0.29,"SU"
"478",10,10,"Gamma","pearson.test",0.849467033391825,0.29,"SU"
"479",10,10,"Uniform","sf.test",0.998330367708635,0.29,"SU"
"480",10,10,"t","jarque.test",0.997766305431012,0.61,"SU"
"481",10,10,"Log-normal","shapiro.test",0.964313826016347,0.77,"SB"
"482",10,10,"Gamma","ad.test",0.855276839512508,0.77,"SB"
"483",10,10,"Uniform","energy.test",0.919191919191919,0.78,"SB"
"484",10,10,"t","cvm.test",0.852935571036199,0.76,"SB"
"485",10,10,"Log-normal","lillie.test",0.904537165364052,0.78,"SB"
"486",10,10,"Gamma","pearson.test",0.849467033391825,0.65,"SB"
"487",10,10,"Uniform","sf.test",0.833449731075449,0.77,"SB"
"488",10,10,"t","jarque.test",0.997393880980709,0.9,"SB"
"489",10,10,"Log-normal","shapiro.test",0.795738510595644,0.91,"SB"
"490",10,10,"Gamma","ad.test",0.526273502002941,0.84,"SB"
"491",10,10,"Uniform","energy.test",0.646464646464646,0.65,"SL"
"492",10,10,"t","cvm.test",0.649034329185064,0.29,"SL"
"493",10,10,"Log-normal","lillie.test",0.869782401017209,0.64,"SL"
"494",10,10,"Gamma","pearson.test",0.849467033391825,0.59,"SL"
"495",10,10,"Uniform","sf.test",0.677189848678507,0.84,"SB"
"496",10,10,"t","jarque.test",0.98770613528118,0.99,"SB"
"497",10,10,"Log-normal","shapiro.test",0.999533772461959,0.75,"SU"
"498",10,10,"Gamma","ad.test",0.991813586708716,0.63,"SU"
"499",10,10,"Uniform","energy.test",1,0.28,"SL"
"500",10,10,"t","cvm.test",0.995503642179271,0.59,"SU"
"501",10,10,"Log-normal","lillie.test",1,0.32,"SU"
"502",10,10,"Gamma","pearson.test",0.849467033391825,0.29,"SL"
"503",10,10,"Uniform","sf.test",0.999977046509009,0.61,"SU"
"504",10,10,"t","jarque.test",0.998598994137835,0.89,"SB"
"505",10,10,"Log-normal","shapiro.test",0.907007192614237,0.56,"SU"
"506",10,10,"Gamma","ad.test",0.815041644838307,0.54,"SU"
"507",10,10,"Uniform","energy.test",0.919191919191919,0.58,"SU"
"508",10,10,"t","cvm.test",0.840657892966435,0.52,"SU"
"509",10,10,"Log-normal","lillie.test",0.635550210075992,0.77,"SL"
"510",10,10,"Gamma","pearson.test",0.849467033391825,0.48,"SU"
"511",10,10,"Uniform","sf.test",0.767140980446487,0.55,"SU"
"512",10,10,"t","jarque.test",0.995564633477939,0.74,"SL"
"513",10,10,"Log-normal","shapiro.test",0.946248316055879,0.56,"SB"
"514",10,10,"Gamma","ad.test",0.90839314841842,0.55,"SB"
"515",10,10,"Uniform","energy.test",0.97979797979798,0.56,"SB"
"516",10,10,"t","cvm.test",0.888406441394954,0.54,"SB"
"517",10,10,"Log-normal","lillie.test",0.915691474553258,0.54,"SB"
"518",10,10,"Gamma","pearson.test",0.849467033391825,0.53,"SB"
"519",10,10,"Uniform","sf.test",0.969294798541214,0.54,"SB"
"520",10,10,"t","jarque.test",0.942501162209085,1.07,"SB"
"521",10,10,"Log-normal","shapiro.test",0.865234328311614,0.94,"SB"
"522",10,10,"Gamma","ad.test",0.640928522489282,0.94,"SB"
"523",10,10,"Uniform","energy.test",0.727272727272727,0.91,"SB"
"524",10,10,"t","cvm.test",0.709481821408395,0.94,"SB"
"525",10,10,"Log-normal","lillie.test",0.805586486049463,0.94,"SB"
"526",10,10,"Gamma","pearson.test",0.849467033391825,NA,NA
"527",10,10,"Uniform","sf.test",0.577705386025827,NA,NA
"528",10,10,"t","jarque.test",0.971674229816476,0.95,"SB"
"529",10,10,"Log-normal","shapiro.test",0.903003028399813,0.61,"SB"
"530",10,10,"Gamma","ad.test",0.819424215386418,0.6,"SB"
"531",10,10,"Uniform","energy.test",0.858585858585859,0.62,"SB"
"532",10,10,"t","cvm.test",0.803976680224558,0.55,"SL"
"533",10,10,"Log-normal","lillie.test",0.848516424265251,0.74,"SL"
"534",10,10,"Gamma","pearson.test",0.849467033391825,0.43,"SL"
"535",10,10,"Uniform","sf.test",0.922258414891169,0.58,"SB"
"536",10,10,"t","jarque.test",0.902770900950353,1.13,"SB"
"537",10,10,"Log-normal","shapiro.test",0.876512804197575,0.77,"SB"
"538",10,10,"Gamma","ad.test",0.817891832145385,0.55,"SL"
"539",10,10,"Uniform","energy.test",0.797979797979798,0.55,"SL"
"540",10,10,"t","cvm.test",0.812538450954838,0.47,"SU"
"541",10,10,"Log-normal","lillie.test",0.936076313186955,0.5,"SU"
"542",10,10,"Gamma","pearson.test",0.849467033391825,0.46,"SU"
"543",10,10,"Uniform","sf.test",0.878401402856251,0.55,"SL"
"544",10,10,"t","jarque.test",0.94327698531814,0.88,"SB"
"545",10,10,"Log-normal","shapiro.test",0.818131648314894,0.88,"SB"
"546",10,10,"Gamma","ad.test",0.559116593355447,0.88,"SB"
"547",10,10,"Uniform","energy.test",0.686868686868687,0.79,"SB"
"548",10,10,"t","cvm.test",0.573271069260536,0.88,"SB"
"549",10,10,"Log-normal","lillie.test",0.779704053385615,0.88,"SB"
"550",10,10,"Gamma","pearson.test",0.849467033391825,0.74,"SB"
"551",10,10,"Uniform","sf.test",0.522358599477181,0.88,"SB"
"552",10,10,"t","jarque.test",0.982003630572419,0.94,"SB"
"553",10,10,"Log-normal","shapiro.test",0.726793344237775,0.85,"SB"
"554",10,10,"Gamma","ad.test",0.604620291149421,0.41,"SU"
"555",10,10,"Uniform","energy.test",0.737373737373737,0.35,"SU"
"556",10,10,"t","cvm.test",0.780533913780598,0.41,"SU"
"557",10,10,"Log-normal","lillie.test",0.812503456618892,0.28,"SU"
"558",10,10,"Gamma","pearson.test",0.849467033391825,0.26,"SU"
"559",10,10,"Uniform","sf.test",0.678011477226509,0.81,"SL"
"560",10,10,"t","jarque.test",0.988359068853141,0.94,"SB"
"561",10,10,"Log-normal","shapiro.test",0.487048398017051,0.35,"SL"
"562",10,10,"Gamma","ad.test",0.5916624086998,0.35,"SL"
"563",10,10,"Uniform","energy.test",0.646464646464646,0.35,"SL"
"564",10,10,"t","cvm.test",0.764096698686777,0.35,"SL"
"565",10,10,"Log-normal","lillie.test",0.784591168253038,0.32,"SU"
"566",10,10,"Gamma","pearson.test",0.572406704470879,0.27,"SU"
"567",10,10,"Uniform","sf.test",0.596137353700867,0.35,"SL"
"568",10,10,"t","jarque.test",0.777164561269178,0.35,"SL"
"569",10,10,"Log-normal","shapiro.test",0.860153467751411,0.61,"SB"
"570",10,10,"Gamma","ad.test",0.633408908497175,0.6,"SB"
"571",10,10,"Uniform","energy.test",0.737373737373737,0.59,"SB"
"572",10,10,"t","cvm.test",0.74270247530891,0.26,"SB"
"573",10,10,"Log-normal","lillie.test",0.811258706602746,0.26,"SB"
"574",10,10,"Gamma","pearson.test",0.849467033391825,0.58,"SB"
"575",10,10,"Uniform","sf.test",0.672506707444734,0.26,"SL"
"576",10,10,"t","jarque.test",0.9755303512312,0.61,"SB"
"577",10,10,"Log-normal","shapiro.test",0.891494314200717,0.72,"SB"
"578",10,10,"Gamma","ad.test",0.830495494308188,0.53,"SL"
"579",10,10,"Uniform","energy.test",0.868686868686869,0.53,"SL"
"580",10,10,"t","cvm.test",0.827431938654577,0.43,"SU"
"581",10,10,"Log-normal","lillie.test",0.883170910781418,0.52,"SL"
"582",10,10,"Gamma","pearson.test",0.849467033391825,0.52,"SL"
"583",10,10,"Uniform","sf.test",0.899926806201629,0.54,"SL"
"584",10,10,"t","jarque.test",0.967079269686249,0.85,"SB"
"585",10,10,"Log-normal","shapiro.test",0.359456618984432,0.8,"SB"
"586",10,10,"Gamma","ad.test",0.178520765416385,0.75,"SB"
"587",10,10,"Uniform","energy.test",0.262626262626263,0.75,"SB"
"588",10,10,"t","cvm.test",0.136140220571924,0.73,"SB"
"589",10,10,"Log-normal","lillie.test",0.266765216129557,0.26,"SL"
"590",10,10,"Gamma","pearson.test",0.572406704470879,0.77,"SB"
"591",10,10,"Uniform","sf.test",0.24922897952137,0.77,"SB"
"592",10,10,"t","jarque.test",0.976282663121208,0.74,"SB"
"593",10,10,"Log-normal","shapiro.test",0.99839030252739,0.63,"SU"
"594",10,10,"Gamma","ad.test",0.979250798482907,0.6,"SU"
"595",10,10,"Uniform","energy.test",1,0.54,"SU"
"596",10,10,"t","cvm.test",0.96529939767066,0.6,"SU"
"597",10,10,"Log-normal","lillie.test",0.942429936327864,0.61,"SU"
"598",10,10,"Gamma","pearson.test",0.572406704470879,0.45,"SU"
"599",10,10,"Uniform","sf.test",0.999533059050434,0.58,"SU"
"600",10,10,"t","jarque.test",0.982270240288904,0.77,"SU"
"601",10,10,"Log-normal","shapiro.test",0.962442555362085,0.65,"SL"
"602",10,10,"Gamma","ad.test",0.853913533423891,0.58,"SU"
"603",10,10,"Uniform","energy.test",0.919191919191919,0.58,"SU"
"604",10,10,"t","cvm.test",0.810766558264913,0.56,"SU"
"605",10,10,"Log-normal","lillie.test",0.857571526330323,0.64,"SL"
"606",10,10,"Gamma","pearson.test",0.572406704470879,0.35,"SU"
"607",10,10,"Uniform","sf.test",0.908848099457124,0.58,"SU"
"608",10,10,"t","jarque.test",0.986239074964412,0.93,"SB"
"609",10,10,"Log-normal","shapiro.test",0.811470575819172,0.9,"SB"
"610",10,10,"Gamma","ad.test",0.883122810815747,0.41,"SU"
"611",10,10,"Uniform","energy.test",0.95959595959596,0.44,"SU"
"612",10,10,"t","cvm.test",0.900335211044791,0.41,"SU"
"613",10,10,"Log-normal","lillie.test",0.94161671159041,0.4,"SU"
"614",10,10,"Gamma","pearson.test",0.849467033391825,0.26,"SU"
"615",10,10,"Uniform","sf.test",0.921378577070409,0.43,"SU"
"616",10,10,"t","jarque.test",0.982276869076698,0.98,"SB"
"617",10,10,"Log-normal","shapiro.test",0.989043739106566,0.72,"SU"
"618",10,10,"Gamma","ad.test",0.980433823240422,0.63,"SU"
"619",10,10,"Uniform","energy.test",1,0.31,"SU"
"620",10,10,"t","cvm.test",0.989589246184109,0.62,"SU"
"621",10,10,"Log-normal","lillie.test",0.996555566766522,0.66,"SU"
"622",10,10,"Gamma","pearson.test",0.849467033391825,0.29,"SL"
"623",10,10,"Uniform","sf.test",0.99899851495353,0.6,"SU"
"624",10,10,"t","jarque.test",0.99113701297536,0.88,"SB"
"625",10,10,"Log-normal","shapiro.test",0.997707541731995,0.62,"SU"
"626",10,10,"Gamma","ad.test",0.970762013324329,0.58,"SU"
"627",10,10,"Uniform","energy.test",1,0.56,"SU"
"628",10,10,"t","cvm.test",0.964634951198176,0.57,"SU"
"629",10,10,"Log-normal","lillie.test",0.970752973617145,0.53,"SU"
"630",10,10,"Gamma","pearson.test",0.849467033391825,0.26,"SU"
"631",10,10,"Uniform","sf.test",0.997468605577877,0.56,"SU"
"632",10,10,"t","jarque.test",0.993294721396965,0.73,"SU"
"633",10,10,"Log-normal","shapiro.test",0.695953002397532,0.71,"SB"
"634",10,10,"Gamma","ad.test",0.634353918532548,0.69,"SB"
"635",10,10,"Uniform","energy.test",0.737373737373737,0.74,"SB"
"636",10,10,"t","cvm.test",0.735811417192812,0.68,"SB"
"637",10,10,"Log-normal","lillie.test",0.882214446972687,0.7,"SB"
"638",10,10,"Gamma","pearson.test",0.849467033391825,0.63,"SB"
"639",10,10,"Uniform","sf.test",0.669803769687771,0.74,"SB"
"640",10,10,"t","jarque.test",0.943921293602157,0.68,"SB"
"641",10,10,"Log-normal","shapiro.test",0.990880256056938,0.29,"SB"
"642",10,10,"Gamma","ad.test",0.975554783636448,0.29,"SB"
"643",10,10,"Uniform","energy.test",1,0.28,"SB"
"644",10,10,"t","cvm.test",0.977931303062265,0.29,"SB"
"645",10,10,"Log-normal","lillie.test",0.991964855531634,0.29,"SB"
"646",10,10,"Gamma","pearson.test",0.849467033391825,0.26,"SL"
"647",10,10,"Uniform","sf.test",0.99886457980337,0.28,"SB"
"648",10,10,"t","jarque.test",0.956844591960843,1.01,"SB"
"649",10,10,"Log-normal","shapiro.test",0.775685530764586,0.78,"SL"
"650",10,10,"Gamma","ad.test",0.598544112468404,0.32,"SU"
"651",10,10,"Uniform","energy.test",0.767676767676768,0.31,"SU"
"652",10,10,"t","cvm.test",0.755646572603333,0.32,"SU"
"653",10,10,"Log-normal","lillie.test",0.820403230799507,0.27,"SU"
"654",10,10,"Gamma","pearson.test",0.572406704470879,0.26,"SU"
"655",10,10,"Uniform","sf.test",0.710957622250692,0.78,"SL"
"656",10,10,"t","jarque.test",0.932428700485355,0.79,"SL"
"657",10,10,"Log-normal","shapiro.test",0.99760310495389,0.6,"SL"
"658",10,10,"Gamma","ad.test",0.971537208161756,0.6,"SL"
"659",10,10,"Uniform","energy.test",1,0.52,"SL"
"660",10,10,"t","cvm.test",0.970357625361807,0.6,"SL"
"661",10,10,"Log-normal","lillie.test",0.991429022570651,0.77,"SL"
"662",10,10,"Gamma","pearson.test",0.849467033391825,0.47,"SL"
"663",10,10,"Uniform","sf.test",0.99560009190093,0.6,"SL"
"664",10,10,"t","jarque.test",0.974417164175164,0.94,"SB"
"665",10,10,"Log-normal","shapiro.test",0.997579088975376,0.82,"SL"
"666",10,10,"Gamma","ad.test",0.975221667407636,0.62,"SU"
"667",10,10,"Uniform","energy.test",1,0.44,"SU"
"668",10,10,"t","cvm.test",0.966209353155261,0.61,"SU"
"669",10,10,"Log-normal","lillie.test",0.986528648843916,0.57,"SU"
"670",10,10,"Gamma","pearson.test",0.849467033391825,0.41,"SL"
"671",10,10,"Uniform","sf.test",0.999230457354104,0.58,"SU"
"672",10,10,"t","jarque.test",0.997579281323035,0.92,"SB"
"673",10,10,"Log-normal","shapiro.test",0.756090183314375,0.54,"SU"
"674",10,10,"Gamma","ad.test",0.838496725747517,0.28,"SU"
"675",10,10,"Uniform","energy.test",0.929292929292929,0.55,"SU"
"676",10,10,"t","cvm.test",0.874909950321438,0.27,"SU"
"677",10,10,"Log-normal","lillie.test",0.93548374400696,0.27,"SU"
"678",10,10,"Gamma","pearson.test",0.849467033391825,0.26,"SU"
"679",10,10,"Uniform","sf.test",0.906422415781688,0.51,"SU"
"680",10,10,"t","jarque.test",0.962973825699714,0.79,"SL"
"681",10,10,"Log-normal","shapiro.test",0.545720030750982,NA,NA
"682",10,10,"Gamma","ad.test",0.57567516163695,NA,NA
"683",10,10,"Uniform","energy.test",0.666666666666667,NA,NA
"684",10,10,"t","cvm.test",0.690714172831765,0.45,"SB"
"685",10,10,"Log-normal","lillie.test",0.803375502633634,0.48,"SB"
"686",10,10,"Gamma","pearson.test",0.849467033391825,0.41,"SB"
"687",10,10,"Uniform","sf.test",0.634765834918094,NA,NA
"688",10,10,"t","jarque.test",0.868119650065093,1.1,"SB"
"689",10,10,"Log-normal","shapiro.test",0.636787735702868,0.45,"SL"
"690",10,10,"Gamma","ad.test",0.565362294779205,0.44,"SL"
"691",10,10,"Uniform","energy.test",0.666666666666667,0.47,"SL"
"692",10,10,"t","cvm.test",0.638839439681204,0.43,"SL"
"693",10,10,"Log-normal","lillie.test",0.787029384925182,0.47,"SL"
"694",10,10,"Gamma","pearson.test",0.849467033391825,0.3,"SL"
"695",10,10,"Uniform","sf.test",0.618442174430682,0.46,"SL"
"696",10,10,"t","jarque.test",0.971784475600323,0.71,"SB"
"697",10,10,"Log-normal","shapiro.test",0.802795785798388,0.58,"SB"
"698",10,10,"Gamma","ad.test",0.73378778120976,0.54,"SB"
"699",10,10,"Uniform","energy.test",0.838383838383838,0.53,"SB"
"700",10,10,"t","cvm.test",0.731043211010749,0.52,"SB"
"701",10,10,"Log-normal","lillie.test",0.920595134817986,0.32,"SL"
"702",10,10,"Gamma","pearson.test",0.572406704470879,0.26,"SL"
"703",10,10,"Uniform","sf.test",0.810455980433265,0.58,"SB"
"704",10,10,"t","jarque.test",0.945459466406782,0.97,"SB"
"705",10,10,"Log-normal","shapiro.test",0.999940508020471,0.77,"SB"
"706",10,10,"Gamma","ad.test",0.992524488095234,0.72,"SB"
"707",10,10,"Uniform","energy.test",1,0.54,"SB"
"708",10,10,"t","cvm.test",0.996306827111331,0.72,"SB"
"709",10,10,"Log-normal","lillie.test",0.99876883392712,0.71,"SB"
"710",10,10,"Gamma","pearson.test",0.849467033391825,0.32,"SL"
"711",10,10,"Uniform","sf.test",0.999846421356097,0.72,"SB"
"712",10,10,"t","jarque.test",0.999951818081645,0.91,"SB"
"713",10,10,"Log-normal","shapiro.test",0.988227268619346,0.29,"SL"
"714",10,10,"Gamma","ad.test",0.975955064692715,0.29,"SL"
"715",10,10,"Uniform","energy.test",1,0.26,"SL"
"716",10,10,"t","cvm.test",0.977098682417405,0.29,"SL"
"717",10,10,"Log-normal","lillie.test",0.957811149719617,0.76,"SB"
"718",10,10,"Gamma","pearson.test",0.849467033391825,0.26,"SL"
"719",10,10,"Uniform","sf.test",0.999373896031057,0.27,"SL"
"720",10,10,"t","jarque.test",0.999967310892932,0.82,"SB"
"721",10,10,"Log-normal","shapiro.test",0.592057269407442,0.91,"SB"
"722",10,10,"Gamma","ad.test",0.363221629492236,0.26,"SU"
"723",10,10,"Uniform","energy.test",0.434343434343434,0.26,"SU"
"724",10,10,"t","cvm.test",0.451703843590608,0.26,"SU"
"725",10,10,"Log-normal","lillie.test",0.721988986743346,0.26,"SU"
"726",10,10,"Gamma","pearson.test",0.221385387189488,0.26,"SU"
"727",10,10,"Uniform","sf.test",0.459439216029537,0.58,"SL"
"728",10,10,"t","jarque.test",0.898654500846207,1.02,"SB"
"729",10,10,"Log-normal","shapiro.test",0.550893527670646,0.3,"SB"
"730",10,10,"Gamma","ad.test",0.550070647252288,0.3,"SB"
"731",10,10,"Uniform","energy.test",0.646464646464646,0.3,"SB"
"732",10,10,"t","cvm.test",0.529041835928524,0.3,"SB"
"733",10,10,"Log-normal","lillie.test",0.513822840623161,0.26,"SB"
"734",10,10,"Gamma","pearson.test",0.361805027497532,0.26,"SL"
"735",10,10,"Uniform","sf.test",0.671925107719499,0.29,"SB"
"736",10,10,"t","jarque.test",0.80076301972291,1.25,"SB"
"737",10,10,"Log-normal","shapiro.test",0.998742199010068,0.59,"SB"
"738",10,10,"Gamma","ad.test",0.979366851973036,0.58,"SL"
"739",10,10,"Uniform","energy.test",1,0.55,"SU"
"740",10,10,"t","cvm.test",0.97332651091291,0.58,"SL"
"741",10,10,"Log-normal","lillie.test",0.991916472930484,0.59,"SL"
"742",10,10,"Gamma","pearson.test",0.849467033391825,0.71,"SL"
"743",10,10,"Uniform","sf.test",0.9991396527319,0.56,"SU"
